"WordID","StrongsID"
"704652","G2605"
"704654","G3056"
"704656","G2316"
"704657","G1722"
"704659","G4864"
"704662","G2453"
"704663","G1161"
"704665","G2192"
"704666","G2532"
"704667","G2491"
"704670","G5257"
"704671","G1161"
"704676","G1330"
"704678","G3520"
"704679","G891"
"704680","G3974"
"704682","G2147"
"704684","G5100"
"704685","G3097"
"704688","G5578"
"704690","G2453"
"704691","G3739"
"704692","G3686"
"704694","G919"
"704695","G3739"
"704696","G2258"
"704697","G4862"
"704702","G446"
"704703","G4588"
"704704","G3972"
"704706","G4908"
"704707","G435"
"704708","G3778"
"704709","G4341"
"704711","G921"
"704712","G2532"
"704713","G4569"
"704715","G1934"
"704717","G191"
"704719","G3056"
"704721","G2316"
"704722","G1161"
"704723","G1681"
"704725","G1063"
"704725","G3097"
"704727","G3779"
"704729","G846"
"704730","G3686"
"704732","G3177"
"704733","G436"
"704734","G846"
"704735","G2212"
"704738","G1294"
"704740","G446"
"704741","G575"
"704743","G4102"
"704744","G1161"
"704745","G3588"
"704745","G4569"
"704747","G2532"
"704750","G3972"
"704752","G4130"
"704754","G40"
"704755","G2532"
"704755","G4151"
"704758","G816"
"704759","G1519"
"704760","G846"
"704762","G2036"
"704763","G5599"
"704764","G4134"
"704766","G3956"
"704767","G1388"
"704768","G2532"
"704769","G3956"
"704770","G4468"
"704772","G5207"
"704775","G1228"
"704777","G2190"
"704779","G3956"
"704780","G1343"
"704782","G3973"
"704783","G3756"
"704784","G3973"
"704786","G1294"
"704788","G2117"
"704789","G3598"
"704792","G2962"
"704793","G2532"
"704794","G3568"
"704795","G2400"
"704797","G5495"
"704800","G2962"
"704802","G1909"
"704803","G4571"
"704804","G2532"
"704807","G2071"
"704808","G5185"
"704809","G3361"
"704810","G991"
"704812","G2246"
"704813","G891"
"704815","G2540"
"704816","G1161"
"704817","G3916"
"704819","G1968"
"704820","G1909"
"704821","G846"
"704823","G887"
"704824","G2532"
"704826","G4655"
"704827","G2532"
"704830","G4013"
"704831","G2212"
"704838","G5497"
"704839","G5119"
"704841","G446"
"704844","G1492"
"704847","G1096"
"704848","G4100"
"704850","G1605"
"704851","G1909"
"704853","G1322"
"704856","G2962"
"704857","G1161"
"704859","G3972"
"704862","G4012"
"704863","G321"
"704864","G575"
"704865","G3974"
"704867","G2064"
"704868","G1519"
"704869","G4011"
"704871","G3828"
"704872","G1161"
"704873","G2491"
"704874","G672"
"704875","G575"
"704876","G846"
"704877","G5290"
"704878","G1519"
"704879","G2414"
"704880","G1161"
"704882","G846"
"704883","G1330"
"704884","G575"
"704885","G4011"
"704887","G3854"
"704888","G1519"
"704889","G490"
"704891","G4099"
"704892","G2532"
"704893","G1525"
"704894","G1519"
"704896","G4864"
"704899","G4521"
"704900","G2250"
"704903","G2523"
"704904","G1161"
"704905","G3326"
"704907","G320"
"704910","G3551"
"704911","G2532"
"704913","G4396"
"704918","G752"
"704919","G649"
"704920","G4314"
"704921","G846"
"704922","G3004"
"704924","G435"
"704926","G80"
"704927","G1487"
"704929","G2076"
"704929","G5213"
"704930","G1722"
"704931","G3056"
"704933","G3874"
"704934","G4314"
"704936","G2992"
"704938","G3004"
"704939","G1161"
"704940","G3972"
"704942","G450"
"704943","G2532"
"704944","G2678"
"704947","G5495"
"704948","G2036"
"704949","G435"
"704951","G2475"
"704952","G2532"
"704955","G5399"
"704956","G2316"
"704958","G191"
"704960","G2316"
"704962","G5127"
"704963","G2992"
"704965","G2474"
"704966","G1586"
"704967","G2257"
"704968","G3962"
"704969","G2532"
"704970","G5312"
"704972","G2992"
"704973","G1722"
"704977","G3940"
"704978","G1722"
"704980","G1093"
"704982","G125"
"704983","G2532"
"704984","G3326"
"704986","G5308"
"704987","G1023"
"704989","G1806"
"704990","G846"
"704992","G1537"
"704993","G846"
"704994","G2532"
"704995","G5613"
"704997","G5550"
"705000","G5063"
"705002","G5159"
"705003","G846"
"705004","G5159"
"705005","G1722"
"705007","G2048"
"705008","G2532"
"705012","G2507"
"705013","G2033"
"705014","G1484"
"705015","G1722"
"705017","G1093"
"705019","G5477"
"705021","G2624"
"705022","G846"
"705023","G1093"
"705025","G846"
"705027","G2624"
"705028","G2532"
"705029","G3326"
"705030","G5023"
"705032","G1325"
"705035","G2923"
"705036","G5613"
"705041","G5071"
"705042","G2532"
"705043","G4004"
"705044","G2094"
"705045","G2193"
"705046","G4545"
"705048","G4396"
"705050","G2547"
"705052","G154"
"705054","G935"
"705055","G2532"
"705056","G2316"
"705057","G1325"
"705059","G846"
"705060","G4549"
"705062","G5207"
"705064","G2797"
"705066","G435"
"705067","G1537"
"705069","G5443"
"705071","G958"
"705076","G5062"
"705077","G2094"
"705078","G2532"
"705082","G3179"
"705083","G846"
"705086","G1453"
"705088","G846"
"705089","G1138"
"705091","G1519"
"705093","G935"
"705095","G3739"
"705096","G2532"
"705099","G3140"
"705101","G2036"
"705104","G2147"
"705105","G1138"
"705109","G2421"
"705111","G435"
"705112","G2596"
"705114","G3450"
"705115","G2588"
"705116","G3739"
"705118","G4160"
"705119","G3956"
"705120","G3450"
"705121","G2307"
"705122","G575"
"705124","G5127"
"705125","G4690"
"705126","G1453"
"705127","G2316"
"705128","G2596"
"705131","G1860"
"705132","G1453"
"705134","G2474"
"705136","G4990"
"705137","G2424"
"705139","G2491"
"705142","G4296"
"705143","G4253"
"705144","G846"
"705145","G1529"
"705146","G4383"
"705147","G908"
"705149","G3341"
"705151","G3956"
"705153","G2992"
"705155","G2474"
"705156","G1161"
"705157","G5613"
"705158","G2491"
"705159","G4137"
"705161","G1408"
"705163","G3004"
"705164","G5101"
"705166","G5282"
"705168","G3165"
"705169","G1511"
"705170","G1473"
"705171","G1510"
"705172","G3756"
"705174","G235"
"705175","G2400"
"705178","G2064"
"705179","G3326"
"705180","G1691"
"705181","G3739"
"705182","G5266"
"705185","G4228"
"705187","G1510"
"705188","G3756"
"705189","G514"
"705191","G3089"
"705192","G435"
"705194","G80"
"705195","G5207"
"705198","G1085"
"705200","G11"
"705201","G2532"
"705203","G1722"
"705204","G5213"
"705205","G5399"
"705206","G2316"
"705208","G5213"
"705209","G649"
"705211","G3056"
"705213","G5026"
"705214","G4991"
"705215","G649"
"705216","G1063"
"705219","G2730"
"705220","G1722"
"705221","G2419"
"705222","G2532"
"705223","G846"
"705224","G758"
"705227","G50"
"705228","G5126"
"705229","G50"
"705231","G2532"
"705233","G5456"
"705236","G4396"
"705237","G3588"
"705239","G2596"
"705239","G314"
"705240","G3956"
"705242","G4521"
"705245","G4137"
"705248","G2919"
"705250","G2532"
"705253","G2147"
"705254","G3367"
"705255","G156"
"705257","G2288"
"705262","G154"
"705263","G4091"
"705265","G846"
"705268","G337"
"705269","G1161"
"705270","G5613"
"705273","G5055"
"705274","G537"
"705277","G1125"
"705278","G4012"
"705279","G846"
"705283","G2507"
"705284","G575"
"705286","G3586"
"705288","G5087"
"705290","G1519"
"705292","G3419"
"705293","G1161"
"705294","G2316"
"705295","G1453"
"705296","G846"
"705297","G1537"
"705299","G3498"
"705301","G3739"
"705303","G3700"
"705304","G1909"
"705304","G4119"
"705305","G2250"
"705311","G4872"
"705312","G846"
"705313","G575"
"705314","G1056"
"705315","G1519"
"705316","G2419"
"705317","G3748"
"705318","G1526"
"705319","G846"
"705320","G3144"
"705321","G4314"
"705323","G2992"
"705324","G2532"
"705325","G2249"
"705326","G2097"
"705328","G5209"
"705330","G2097"
"705332","G3754"
"705334","G1860"
"705337","G1096"
"705338","G4314"
"705340","G3962"
"705341","G2316"
"705343","G1603"
"705345","G5026"
"705347","G2254"
"705348","G846"
"705349","G5043"
"705355","G450"
"705356","G2424"
"705357","G450"
"705358","G5613"
"705360","G1125"
"705361","G2532"
"705362","G1125"
"705363","G1722"
"705365","G1208"
"705366","G5568"
"705367","G4771"
"705368","G1488"
"705369","G3450"
"705370","G5207"
"705372","G4594"
"705374","G1473"
"705375","G1080"
"705376","G4571"
"705377","G1161"
"705380","G3754"
"705382","G450"
"705383","G846"
"705384","G450"
"705385","G1537"
"705387","G3498"
"705390","G3371"
"705391","G3195"
"705392","G5290"
"705393","G1519"
"705394","G1312"
"705396","G2046"
"705399","G3754"
"705399","G3779"
"705402","G1325"
"705403","G5213"
"705405","G4103"
"705406","G3741"
"705408","G1138"
"705409","G1352"
"705411","G3004"
"705412","G2532"
"705413","G1722"
"705414","G2087"
"705417","G1325"
"705418","G3756"
"705419","G1325"
"705420","G4675"
"705422","G3741"
"705424","G1492"
"705425","G1312"
"705426","G1063"
"705426","G3303"
"705427","G1138"
"705431","G5256"
"705433","G2398"
"705434","G1074"
"705437","G1012"
"705439","G2316"
"705442","G2837"
"705443","G2532"
"705445","G4369"
"705446","G4314"
"705447","G846"
"705448","G3962"
"705449","G2532"
"705450","G1492"
"705451","G1312"
"705452","G1161"
"705454","G3739"
"705455","G2316"
"705457","G1453"
"705458","G1492"
"705459","G3756"
"705460","G1312"
"705462","G2077"
"705463","G1110"
"705465","G5213"
"705466","G3767"
"705467","G435"
"705469","G80"
"705470","G3754"
"705471","G1223"
"705473","G5127"
"705475","G2605"
"705477","G5213"
"705479","G859"
"705481","G266"
"705482","G2532"
"705483","G1722"
"705484","G5129"
"705485","G3956"
"705487","G4100"
"705489","G1344"
"705490","G575"
"705492","G3956"
"705494","G3739"
"705496","G1410"
"705497","G3756"
"705499","G1344"
"705500","G1722"
"705502","G3551"
"705504","G3475"
"705505","G991"
"705506","G3767"
"705508","G3361"
"705509","G1904"
"705510","G1909"
"705511","G5209"
"705515","G2046"
"705516","G1722"
"705518","G4396"
"705519","G1492"
"705521","G2707"
"705522","G2532"
"705523","G2296"
"705524","G2532"
"705525","G853"
"705526","G3754"
"705527","G1473"
"705528","G2038"
"705530","G2041"
"705531","G1722"
"705532","G5216"
"705533","G2250"
"705535","G2041"
"705536","G3739"
"705538","G4100"
"705541","G3364"
"705542","G4100"
"705543","G1437"
"705545","G5100"
"705547","G1555"
"705549","G5213"
"705550","G1161"
"705553","G2453"
"705555","G1826"
"705557","G1537"
"705559","G4864"
"705561","G1484"
"705562","G3870"
"705564","G5023"
"705565","G4487"
"705568","G2980"
"705570","G1519"
"705571","G846"
"705572","G3342"
"705573","G4521"
"705574","G1161"
"705577","G4864"
"705580","G3089"
"705581","G4183"
"705584","G2453"
"705585","G2532"
"705586","G4576"
"705587","G4339"
"705588","G190"
"705589","G3972"
"705590","G2532"
"705591","G921"
"705592","G3748"
"705593","G4354"
"705595","G846"
"705596","G3982"
"705597","G846"
"705599","G1961"
"705602","G5485"
"705604","G2316"
"705605","G1161"
"705607","G2064"
"705609","G4521"
"705610","G4863"
"705611","G4975"
"705613","G3956"
"705614","G4172"
"705615","G4863"
"705617","G191"
"705619","G3056"
"705621","G2316"
"705622","G1161"
"705625","G2453"
"705626","G1492"
"705628","G3793"
"705631","G4130"
"705633","G2205"
"705634","G2532"
"705636","G483"
"705641","G3004"
"705642","G5259"
"705643","G3972"
"705644","G483"
"705645","G2532"
"705646","G987"
"705647","G1161"
"705648","G3972"
"705649","G2532"
"705650","G921"
"705652","G3955"
"705654","G2036"
"705656","G2258"
"705657","G316"
"705660","G3056"
"705662","G2316"
"705663","G2980"
"705664","G4412"
"705667","G2980"
"705669","G5213"
"705670","G1161"
"705671","G1894"
"705673","G683"
"705674","G846"
"705676","G683"
"705677","G2532"
"705678","G2919"
"705679","G1438"
"705680","G514"
"705681","G3756"
"705682","G166"
"705683","G2222"
"705684","G2400"
"705686","G4762"
"705687","G1519"
"705689","G1484"
"705690","G1063"
"705691","G3779"
"705692","G1781"
"705694","G2962"
"705695","G1781"
"705696","G2254"
"705700","G5087"
"705701","G4571"
"705703","G1519"
"705705","G5457"
"705708","G1484"
"705710","G4571"
"705712","G1511"
"705713","G1519"
"705714","G4991"
"705715","G2193"
"705717","G2078"
"705720","G1093"
"705721","G1161"
"705724","G1484"
"705726","G191"
"705729","G5463"
"705730","G2532"
"705731","G1392"
"705733","G3056"
"705736","G2962"
"705737","G2532"
"705740","G3745"
"705741","G2258"
"705742","G5021"
"705743","G1519"
"705744","G166"
"705745","G2222"
"705746","G4100"
"705747","G1161"
"705749","G3056"
"705752","G2962"
"705754","G1308"
"705755","G1223"
"705756","G3650"
"705758","G5561"
"705759","G1161"
"705761","G2453"
"705763","G3951"
"705765","G4576"
"705766","G2532"
"705767","G2158"
"705768","G1135"
"705769","G2532"
"705772","G4413"
"705775","G4172"
"705776","G2532"
"705777","G1892"
"705778","G1375"
"705779","G1909"
"705780","G3972"
"705781","G2532"
"705782","G921"
"705783","G2532"
"705784","G1544"
"705785","G846"
"705787","G575"
"705788","G846"
"705789","G3725"
"705790","G1161"
"705793","G1621"
"705795","G2868"
"705797","G846"
"705798","G4228"
"705799","G1909"
"705800","G846"
"705802","G2064"
"705803","G1519"
"705804","G2430"
"705805","G1161"
"705807","G3101"
"705810","G4137"
"705811","G5479"
"705812","G2532"
"705815","G40"
"705816","G4151"
"705817","G1161"
"705821","G1096"
"705822","G1722"
"705823","G2430"
"705825","G846"
"705826","G1525"
"705827","G2596"
"705828","G846"
"705829","G1519"
"705831","G4864"
"705834","G2453"
"705835","G2532"
"705836","G3779"
"705837","G2980"
"705838","G5620"
"705840","G4183"
"705841","G4128"
"705842","G5037"
"705845","G2453"
"705847","G2532"
"705850","G1672"
"705851","G4100"
"705852","G1161"
"705854","G544"
"705855","G2453"
"705857","G1892"
"705859","G1484"
"705860","G2532"
"705861","G2559"
"705863","G5590"
"705865","G2559"
"705866","G2596"
"705868","G80"
"705869","G2425"
"705870","G5550"
"705871","G3767"
"705872","G3303"
"705873","G1304"
"705875","G3955"
"705876","G1909"
"705878","G2962"
"705879","G3588"
"705881","G3140"
"705884","G3056"
"705886","G846"
"705887","G5485"
"705888","G2532"
"705889","G1325"
"705890","G4592"
"705891","G2532"
"705892","G5059"
"705895","G1096"
"705896","G1223"
"705897","G846"
"705898","G5495"
"705899","G1161"
"705901","G4128"
"705904","G4172"
"705906","G4977"
"705907","G2532"
"705908","G3303"
"705909","G2258"
"705910","G4862"
"705912","G2453"
"705913","G1161"
"705915","G4862"
"705917","G652"
"705918","G1161"
"705919","G5613"
"705921","G1096"
"705923","G3730"
"705924","G1096"
"705925","G5037"
"705928","G1484"
"705930","G2532"
"705933","G2453"
"705934","G4862"
"705935","G846"
"705936","G758"
"705940","G5195"
"705941","G2532"
"705943","G3036"
"705944","G846"
"705947","G4894"
"705951","G2703"
"705952","G1519"
"705953","G3082"
"705954","G2532"
"705955","G1191"
"705956","G4172"
"705958","G3071"
"705959","G2532"
"705966","G4066"
"705968","G2546"
"705972","G2097"
"705972","G2258"
"705973","G2532"
"705975","G2521"
"705977","G5100"
"705978","G435"
"705979","G1722"
"705980","G3082"
"705981","G102"
"705984","G4228"
"705985","G5225"
"705987","G5560"
"705988","G1537"
"705989","G846"
"705990","G3384"
"705991","G2836"
"705992","G3739"
"705993","G3763"
"705995","G4043"
"705997","G3778"
"705998","G191"
"705999","G3972"
"706000","G2980"
"706001","G3739"
"706003","G816"
"706004","G846"
"706005","G2532"
"706006","G1492"
"706007","G3754"
"706009","G2192"
"706010","G4102"
"706013","G4982"
"706014","G2036"
"706017","G3173"
"706018","G5456"
"706019","G450"
"706020","G3717"
"706021","G1909"
"706022","G4675"
"706023","G4228"
"706024","G2532"
"706026","G242"
"706027","G2532"
"706028","G4043"
"706029","G1161"
"706032","G3793"
"706033","G1492"
"706034","G3739"
"706035","G3972"
"706037","G4160"
"706040","G1869"
"706041","G846"
"706042","G5456"
"706043","G3004"
"706048","G3072"
"706050","G2316"
"706053","G2597"
"706054","G4314"
"706055","G2248"
"706058","G3666"
"706060","G444"
"706061","G5037"
"706063","G2564"
"706064","G3303"
"706064","G921"
"706065","G2203"
"706066","G1161"
"706067","G3972"
"706068","G2060"
"706069","G1894"
"706070","G846"
"706071","G2258"
"706073","G2233"
"706074","G3056"
"706075","G1161"
"706077","G2409"
"706079","G2203"
"706080","G3588"
"706081","G5607"
"706082","G4253"
"706083","G846"
"706084","G4172"
"706085","G5342"
"706086","G5022"
"706087","G2532"
"706088","G4725"
"706089","G1909"
"706091","G4440"
"706093","G2309"
"706096","G2380"
"706097","G4862"
"706099","G3793"
"706101","G1161"
"706103","G652"
"706104","G921"
"706105","G2532"
"706106","G3972"
"706107","G191"
"706110","G1284"
"706111","G846"
"706112","G2440"
"706114","G1530"
"706116","G1519"
"706118","G3793"
"706120","G2896"
"706121","G2532"
"706122","G3004"
"706123","G435"
"706124","G5101"
"706126","G4160"
"706128","G5130"
"706129","G2249"
"706130","G2532"
"706131","G2070"
"706132","G444"
"706135","G3663"
"706137","G5213"
"706139","G2097"
"706141","G5209"
"706145","G1994"
"706146","G575"
"706147","G5023"
"706148","G3152"
"706149","G1909"
"706151","G2198"
"706152","G2316"
"706153","G3739"
"706154","G4160"
"706155","G3772"
"706156","G2532"
"706157","G1093"
"706158","G2532"
"706160","G2281"
"706161","G2532"
"706163","G3956"
"706166","G1722"
"706166","G846"
"706167","G3739"
"706168","G1722"
"706169","G1074"
"706170","G3944"
"706171","G1439"
"706172","G3956"
"706173","G1484"
"706175","G4198"
"706178","G846"
"706179","G3598"
"706180","G2532"
"706181","G2544"
"706182","G863"
"706183","G3756"
"706184","G1438"
"706186","G267"
"706191","G15"
"706193","G1325"
"706194","G2254"
"706195","G5205"
"706197","G3771"
"706198","G2532"
"706199","G2593"
"706200","G2540"
"706201","G1705"
"706202","G2257"
"706203","G2588"
"706205","G5160"
"706206","G2532"
"706207","G2167"
"706208","G2532"
"706210","G5023"
"706211","G3004"
"706212","G3433"
"706214","G2664"
"706216","G3793"
"706219","G2380"
"706220","G3361"
"706222","G2380"
"706224","G846"
"706225","G1161"
"706228","G1904"
"706230","G2453"
"706231","G575"
"706232","G490"
"706233","G2532"
"706234","G2430"
"706235","G2532"
"706236","G3982"
"706238","G3793"
"706239","G2532"
"706241","G3034"
"706242","G3972"
"706243","G4951"
"706246","G1854"
"706248","G4172"
"706249","G3543"
"706250","G846"
"706253","G2348"
"706254","G1161"
"706257","G3101"
"706260","G2944"
"706261","G846"
"706264","G450"
"706266","G1525"
"706267","G1519"
"706269","G4172"
"706270","G2532"
"706273","G1887"
"706275","G1831"
"706276","G4862"
"706277","G921"
"706278","G1519"
"706279","G1191"
"706280","G5037"
"706286","G2097"
"706288","G1565"
"706289","G4172"
"706290","G2532"
"706292","G3100"
"706293","G2425"
"706296","G5290"
"706297","G1519"
"706298","G3082"
"706299","G2532"
"706301","G2430"
"706302","G2532"
"706303","G490"
"706304","G1991"
"706306","G5590"
"706309","G3101"
"706312","G3870"
"706314","G1696"
"706317","G4102"
"706318","G2532"
"706319","G3754"
"706320","G2248"
"706321","G1163"
"706322","G1223"
"706323","G4183"
"706324","G2347"
"706325","G1525"
"706326","G1519"
"706328","G932"
"706330","G2316"
"706331","G1161"
"706335","G5500"
"706336","G846"
"706337","G4245"
"706339","G2596"
"706340","G1577"
"706343","G4336"
"706344","G3326"
"706345","G3521"
"706347","G3908"
"706348","G846"
"706351","G2962"
"706352","G1519"
"706353","G3739"
"706355","G4100"
"706356","G2532"
"706361","G1330"
"706362","G4099"
"706364","G2064"
"706365","G1519"
"706366","G3828"
"706367","G2532"
"706371","G2980"
"706373","G3056"
"706374","G1722"
"706375","G4011"
"706378","G2597"
"706379","G1519"
"706380","G825"
"706382","G2547"
"706383","G636"
"706384","G1519"
"706385","G490"
"706387","G3606"
"706390","G2258"
"706391","G3860"
"706394","G5485"
"706396","G2316"
"706397","G1519"
"706399","G2041"
"706400","G3739"
"706402","G4137"
"706403","G1161"
"706407","G3854"
"706408","G2532"
"706410","G4863"
"706412","G1577"
"706413","G4863"
"706415","G312"
"706416","G3745"
"706418","G2316"
"706420","G4160"
"706421","G3326"
"706422","G846"
"706423","G2532"
"706424","G3754"
"706427","G455"
"706429","G2374"
"706431","G4102"
"706434","G1484"
"706435","G1161"
"706436","G1563"
"706438","G1304"
"706439","G3641"
"706439","G3756"
"706440","G5550"
"706441","G4862"
"706443","G3101"
"706444","G2532"
"706446","G5100"
"706449","G2718"
"706450","G575"
"706451","G2449"
"706452","G1321"
"706454","G80"
"706456","G3754"
"706457","G3362"
"706460","G4059"
"706463","G1485"
"706465","G3475"
"706467","G1410"
"706467","G3756"
"706469","G4982"
"706471","G3767"
"706472","G3972"
"706473","G2532"
"706474","G921"
"706475","G1096"
"706476","G3756"
"706477","G3641"
"706478","G4714"
"706479","G2532"
"706480","G4803"
"706481","G4314"
"706482","G846"
"706484","G5021"
"706486","G3972"
"706487","G2532"
"706488","G921"
"706489","G2532"
"706490","G5100"
"706491","G243"
"706492","G1537"
"706493","G846"
"706496","G305"
"706497","G1519"
"706498","G2419"
"706499","G4314"
"706501","G652"
"706502","G2532"
"706503","G4245"
"706504","G4012"
"706505","G5127"
"706506","G2213"
"706507","G3767"
"706508","G3303"
"706512","G4311"
"706513","G5259"
"706515","G1577"
"706518","G1330"
"706519","G5403"
"706520","G2532"
"706521","G4540"
"706522","G1555"
"706524","G1995"
"706527","G1484"
"706528","G2532"
"706530","G4160"
"706531","G3173"
"706532","G5479"
"706534","G3956"
"706536","G80"
"706537","G1161"
"706541","G3854"
"706542","G1519"
"706543","G2419"
"706546","G588"
"706547","G5259"
"706549","G1577"
"706550","G2532"
"706553","G652"
"706554","G2532"
"706555","G4245"
"706556","G5037"
"706558","G312"
"706560","G3745"
"706562","G2316"
"706564","G4160"
"706565","G3326"
"706566","G846"
"706567","G1161"
"706570","G1817"
"706571","G5100"
"706572","G575"
"706574","G139"
"706577","G5330"
"706579","G4100"
"706580","G3004"
"706581","G3754"
"706584","G1163"
"706586","G4059"
"706587","G846"
"706588","G5037"
"706590","G3853"
"706593","G5083"
"706595","G3551"
"706597","G3475"
"706598","G1161"
"706600","G652"
"706601","G2532"
"706602","G4245"
"706604","G4863"
"706607","G1492"
"706608","G4012"
"706609","G5127"
"706610","G3056"
"706611","G1161"
"706615","G1096"
"706616","G4183"
"706617","G4803"
"706618","G4074"
"706620","G450"
"706622","G2036"
"706623","G4314"
"706624","G846"
"706625","G435"
"706627","G80"
"706628","G5210"
"706629","G1987"
"706631","G3754"
"706633","G744"
"706634","G2250"
"706635","G575"
"706636","G2316"
"706638","G1586"
"706639","G1722"
"706640","G2254"
"706643","G1484"
"706644","G1223"
"706645","G3450"
"706646","G4750"
"706648","G191"
"706650","G3056"
"706653","G2098"
"706654","G2532"
"706655","G4100"
"706656","G2532"
"706657","G2316"
"706661","G2589"
"706663","G846"
"706664","G3140"
"706665","G1325"
"706666","G846"
"706668","G40"
"706669","G4151"
"706670","G2532"
"706671","G2531"
"706675","G2254"
"706676","G2532"
"706677","G1252"
"706678","G3762"
"706679","G1252"
"706680","G3342"
"706680","G5037"
"706681","G2257"
"706682","G2532"
"706683","G846"
"706684","G2511"
"706685","G846"
"706686","G2588"
"706688","G4102"
"706689","G3568"
"706690","G3767"
"706691","G5101"
"706693","G3985"
"706694","G2316"
"706696","G2007"
"706698","G2218"
"706699","G1909"
"706701","G5137"
"706704","G3101"
"706705","G3739"
"706706","G3777"
"706707","G2257"
"706708","G3962"
"706709","G3777"
"706710","G2249"
"706712","G2480"
"706714","G941"
"706715","G235"
"706717","G4100"
"706719","G1223"
"706721","G5485"
"706724","G2962"
"706725","G2424"
"706726","G5547"
"706730","G4982"
"706731","G2596"
"706731","G3739"
"706732","G5158"
"706733","G2548"
"706734","G1161"
"706735","G3956"
"706737","G4128"
"706739","G4601"
"706740","G2532"
"706742","G191"
"706744","G921"
"706745","G2532"
"706746","G3972"
"706747","G1834"
"706748","G3745"
"706749","G4592"
"706750","G2532"
"706751","G5059"
"706752","G2316"
"706754","G4160"
"706755","G1722"
"706757","G1484"
"706758","G1223"
"706759","G846"
"706760","G1161"
"706761","G3326"
"706764","G4601"
"706765","G846"
"706766","G4601"
"706767","G2385"
"706768","G611"
"706769","G3004"
"706770","G435"
"706772","G80"
"706773","G191"
"706775","G3450"
"706776","G4826"
"706778","G1834"
"706779","G2531"
"706780","G2316"
"706783","G4412"
"706785","G1980"
"706787","G1484"
"706789","G2983"
"706791","G1537"
"706794","G2992"
"706795","G1909"
"706796","G846"
"706797","G3686"
"706798","G2532"
"706800","G5129"
"706801","G4856"
"706803","G3056"
"706806","G4396"
"706807","G2531"
"706810","G1125"
"706811","G3326"
"706812","G5023"
"706815","G390"
"706816","G2532"
"706819","G456"
"706821","G4633"
"706823","G1138"
"706824","G3588"
"706827","G4098"
"706828","G2532"
"706832","G456"
"706834","G2679"
"706835","G846"
"706836","G2532"
"706839","G461"
"706840","G846"
"706841","G461"
"706842","G302"
"706843","G3704"
"706844","G2645"
"706846","G444"
"706849","G1567"
"706851","G2962"
"706852","G2532"
"706853","G3956"
"706855","G1484"
"706856","G1909"
"706857","G3739"
"706858","G3450"
"706859","G3686"
"706861","G1941"
"706861","G846"
"706862","G3004"
"706864","G2962"
"706865","G3588"
"706866","G4160"
"706867","G3956"
"706869","G5023"
"706870","G1110"
"706872","G2316"
"706873","G2076"
"706874","G3956"
"706875","G846"
"706876","G2041"
"706877","G575"
"706882","G165"
"706883","G1352"
"706884","G1473"
"706886","G2919"
"706889","G3926"
"706890","G3361"
"706892","G3588"
"706894","G575"
"706896","G1484"
"706898","G1994"
"706899","G1909"
"706900","G2316"
"706901","G235"
"706904","G1989"
"706906","G846"
"706909","G567"
"706910","G575"
"706911","G234"
"706913","G1497"
"706914","G2532"
"706916","G4202"
"706917","G2532"
"706920","G4156"
"706921","G2532"
"706923","G129"
"706924","G1063"
"706925","G3475"
"706926","G1537"
"706927","G744"
"706928","G1074"
"706929","G2192"
"706931","G2596"
"706932","G4172"
"706935","G2784"
"706936","G846"
"706938","G314"
"706939","G1722"
"706941","G4864"
"706942","G3956"
"706943","G2596"
"706944","G4521"
"706945","G5119"
"706947","G1380"
"706949","G652"
"706950","G2532"
"706951","G4245"
"706952","G4862"
"706954","G3650"
"706955","G1577"
"706957","G3992"
"706958","G1586"
"706959","G435"
"706960","G1537"
"706963","G846"
"706964","G1519"
"706965","G490"
"706966","G4862"
"706967","G3972"
"706968","G2532"
"706969","G921"
"706971","G2455"
"706972","G1941"
"706973","G923"
"706974","G2532"
"706975","G4609"
"706976","G2233"
"706977","G435"
"706978","G1722"
"706980","G80"
"706983","G1125"
"706985","G1223"
"706986","G846"
"706987","G5495"
"706989","G3592"
"706991","G652"
"706992","G2532"
"706993","G4245"
"706994","G2532"
"706995","G80"
"706997","G5463"
"707000","G80"
"707001","G3588"
"707003","G1537"
"707005","G1484"
"707006","G2596"
"707007","G490"
"707008","G2532"
"707009","G4947"
"707010","G2532"
"707011","G2791"
"707013","G1894"
"707016","G191"
"707017","G3754"
"707018","G5100"
"707021","G1831"
"707022","G1537"
"707023","G2257"
"707025","G5015"
"707026","G5209"
"707028","G3056"
"707029","G384"
"707030","G5216"
"707031","G5590"
"707032","G3004"
"707036","G4059"
"707037","G2532"
"707038","G5083"
"707040","G3551"
"707042","G3739"
"707044","G1291"
"707045","G3756"
"707047","G1291"
"707050","G1380"
"707052","G2254"
"707054","G1096"
"707057","G3661"
"707059","G3992"
"707060","G1586"
"707061","G435"
"707062","G4314"
"707063","G5209"
"707064","G4862"
"707065","G2257"
"707066","G27"
"707067","G921"
"707068","G2532"
"707069","G3972"
"707070","G444"
"707073","G3860"
"707074","G846"
"707075","G5590"
"707076","G5228"
"707078","G3686"
"707080","G2257"
"707081","G2962"
"707082","G2424"
"707083","G5547"
"707086","G649"
"707087","G3767"
"707088","G2455"
"707089","G2532"
"707090","G4609"
"707091","G846"
"707092","G518"
"707093","G2532"
"707094","G518"
"707098","G846"
"707099","G1223"
"707100","G3056"
"707101","G1063"
"707104","G1380"
